Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-10-02,None,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,PY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,16,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-02,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,AR,None,Organic,None,N/A,N/A,N/A,18,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,28237,14535,0.5148,49,0.0034,97,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,18,10,0.5556,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,3,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,10,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-03,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,5,3,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
