Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-11-11,UK,None,Organic,None,N/A,N/A,N/A,26,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-11,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2459,2357,0.9585,12,0.0051,24,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,4,4,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-11,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,MX,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,UK,None,Organic,None,N/A,N/A,N/A,35,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2891,2750,0.9512,28,0.0102,56,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,16,16,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,US,None,moloco_int,{{campaign.title},1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,US,None,moloco_int,{{campaign.title}},1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-12,VN,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,AF,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,AT,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,630,269,0.4270,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,BR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,CH,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,6,5,0.8333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,DE,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,FR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,NL,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,4,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,NL,None,moloco_int,{{campaign.title}},2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,None,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,5,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,PK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,UK,None,Organic,None,N/A,N/A,N/A,30,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2860,2685,0.9388,15,0.0056,30,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,9,9,0.0,2,2,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-13,US,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,5,19,3.8000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,BR,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,2,6,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,CA,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,CH,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,5,1,0.2000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,ES,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,FR,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,GR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,IT,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,12953,3975,0.3069,2,0.0005,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,LU,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,MT,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,NL,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,13,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,None,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,None,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,PT,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,RO,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,SM,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,UK,None,Organic,None,N/A,N/A,N/A,30,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2470,2305,0.9332,13,0.0056,26,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,9,9,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,UK,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,6316,2798,0.4430,13,0.0046,26,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,5,5,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,US,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,7,25,3.5714,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-14,VC,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,AF,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,AL,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,AT,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,BG,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,CA,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,CH,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,5,2,0.4000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,DE,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,FR,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,HK,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,471,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,IT,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,6906,1920,0.2780,5,0.0026,10,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,JO,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,KR,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,12374,7506,0.6066,13,0.0017,26,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,MU,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,8,1,0.1250,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,NL,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,None,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,None,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,PK,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,PL,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,PT,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,TW,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,5,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,UK,None,Organic,None,N/A,N/A,N/A,26,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2224,2059,0.9258,7,0.0034,14,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,4,4,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,UK,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,2519,1119,0.4442,8,0.0071,16,0,0.0000,100.0000,N/A,N/A,12.5000,N/A,6,6,0.0,1,1,100.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,US,None,moloco_int,OMA20_HbL3B3MR_232_22431_alfamoloco232,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-15,US,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,6,24,4.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,HK,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,231,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,IT,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,JP,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,KR,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,13393,8533,0.6371,8,0.0009,16,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,MA,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,NL,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,None,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,TW,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,UK,None,Organic,None,N/A,N/A,N/A,28,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,598,519,0.8679,1,0.0019,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-16,US,None,moloco_int,TRUST_X6gkGHzF_2331_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-10,BY,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,CZ,None,moloco_int,OMA6_k73PfG_payout_sumdep,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,DE,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,EG,None,Organic,None,N/A,N/A,N/A,17,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,EG,None,moloco_int,OMA6_k73PfG_payout_sumdep,21164,18651,0.8813,22,0.0012,42,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,1,1,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,LY,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,NL,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,None,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,SG,None,moloco_int,OMA6_k73PfG_payout_sumdep,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,SS,None,moloco_int,OMA6_k73PfG_payout_sumdep,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-10,US,None,moloco_int,OMA6_k73PfG_payout_sumdep,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-11,EG,None,Organic,None,N/A,N/A,N/A,9,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,0,0,0.0,id6747675833,Written in Stone,ios,geo_by_date_report
