Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-11-01,RO,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,SG,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,32,15,0.4688,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,TW,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,6,6,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,UK,None,Organic,None,N/A,N/A,N/A,28,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,8530,7355,0.8623,22,0.0030,44,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,14,14,0.0,1,2,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,US,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,VN,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-01,VN,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,14117,12159,0.8613,53,0.0044,94,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,AE,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,AT,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,CA,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,DE,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,DE,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,DE,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,FR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,10,9,0.9000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,HK,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,11,8,0.7273,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,IN,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,KH,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,10,6,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,None,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,SG,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,30,17,0.5667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,TR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,TW,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,6,6,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,UK,None,Organic,None,N/A,N/A,N/A,25,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,4300,3757,0.8737,12,0.0032,20,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,7,7,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,US,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,VN,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-02,VN,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,14652,12945,0.8835,34,0.0026,52,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,BG,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,CN,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,FR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,HK,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,14,10,0.7143,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,MY,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,4,1,0.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,QA,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,SG,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,12,8,0.6667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,TW,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,UK,None,Organic,None,N/A,N/A,N/A,33,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3382,3105,0.9181,12,0.0039,23,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,5,5,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,VN,None,Organic,None,N/A,N/A,N/A,6,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-03,VN,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,9804,9080,0.9262,30,0.0033,49,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,AR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,FR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,HK,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,6,3,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,IE,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,JP,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6,5,0.8333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,SG,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,10,6,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,TW,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,15,15,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,UK,None,Organic,None,N/A,N/A,N/A,34,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3184,2960,0.9296,14,0.0047,23,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,10,10,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,US,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,VN,None,Organic,None,N/A,N/A,N/A,7,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-04,VN,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,10999,10214,0.9286,23,0.0023,44,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,BE,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,BR,None,moloco_int,OMA10_HhGtncNV_RUD_KZ8_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,BR,None,moloco_int,OMA10_HhGtncNV_RUD_KZ9_sub5,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,DE,None,moloco_int,OMA10_HhGtncNV_RUD_KZ9_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,FR,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,HK,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,25,11,0.4400,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,JP,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,JP,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KG,None,moloco_int,OMA10_HhGtncNV_RUD_KZ11_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ10_sub5,429,137,0.3193,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ11_sub5,934,397,0.4251,2,0.0050,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ1_sub5,1070,836,0.7813,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ2_sub5,389,319,0.8201,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ3_sub5,816,651,0.7978,1,0.0015,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ4_sub5,320,240,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ5_sub5,1091,878,0.8048,1,0.0011,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ6_sub5,873,374,0.4284,4,0.0107,6,0,0.0000,40.0000,N/A,N/A,10.0000,N/A,2,2,0.0,1,1,40.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ7_sub5,759,300,0.3953,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ8_sub5,508,210,0.4134,1,0.0048,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,KZ,None,moloco_int,OMA10_HhGtncNV_RUD_KZ9_sub5,471,202,0.4289,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,NL,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6,3,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,NL,None,moloco_int,OMA10_HhGtncNV_RUD_KZ11_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,NL,None,moloco_int,OMA10_HhGtncNV_RUD_KZ1_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,NL,None,moloco_int,OMA10_HhGtncNV_RUD_KZ3_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,NL,None,moloco_int,OMA10_HhGtncNV_RUD_KZ6_sub5,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,None,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,QA,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,RO,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,RU,None,moloco_int,OMA10_HhGtncNV_RUD_KZ10_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,RU,None,moloco_int,OMA10_HhGtncNV_RUD_KZ11_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,RU,None,moloco_int,OMA10_HhGtncNV_RUD_KZ6_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,SA,None,moloco_int,OMA10_HhGtncNV_RUD_KZ10_sub5,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,SG,None,moloco_int,TRUST_X6gkGHzF_233_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,8,2,0.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-05,SO,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
