Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type,af_app_opened (Unique users),af_app_opened (Event counter),af_app_opened (Sales in USD)
2025-11-20,PT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,548,203,0.3704,3,0.0148,6,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,RO,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,RO,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,6471,2569,0.3970,19,0.0074,38,0,0.0000,241.8811,N/A,N/A,12.7306,N/A,12,12,0.0,2,2,241.88115,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,RU,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,SA,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,SG,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,11,3,0.2727,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,SK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,292,86,0.2945,1,0.0116,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,TH,None,Organic,None,N/A,N/A,N/A,7,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,TH,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,11322,5111,0.4514,12,0.0023,24,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,TN,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,TR,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,TW,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,40,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,UA,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,UA,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,UK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,US,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,3,8,2.6667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,US,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,3,9,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-20,US,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,7,39,5.5714,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,AR,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,BA,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,BE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,BG,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,7,1,0.1429,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,CZ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,556,192,0.3453,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,DE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,ES,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,ES,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,FR,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,GR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,256,91,0.3555,1,0.0110,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,HK,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,HN,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,HR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,728,309,0.4245,1,0.0032,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,HU,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1788,663,0.3708,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,IQ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,IT,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,IT,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,2293,1691,0.7375,2,0.0012,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,IT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,MD,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,MY,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,MY,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,3389,1337,0.3945,4,0.0030,8,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,3,3,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,NL,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,NL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,4,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,None,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,PL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,578,185,0.3201,2,0.0108,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,PT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1516,492,0.3245,2,0.0041,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,RO,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,RO,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,12082,4937,0.4086,28,0.0057,56,0,0.0000,241.6995,N/A,N/A,8.6321,N/A,8,8,0.0,2,2,241.6995,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,SG,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,SK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,608,235,0.3865,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,TR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,TW,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,14,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,UA,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,14,4,0.2857,1,0.2500,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,UK,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,US,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,N/A,4,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,US,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,7,8,1.1429,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-21,US,None,moloco_int,{{campaign.title}},1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,AR,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,BG,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,9,5,0.5556,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,CZ,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,CZ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,620,263,0.4242,1,0.0038,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,DE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,4,1,0.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,FR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,GR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,288,110,0.3819,1,0.0091,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,HN,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,HR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,871,344,0.3949,1,0.0029,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,HU,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2980,1192,0.4000,2,0.0017,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,IT,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,JP,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,MD,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,MY,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,NL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,8,1,0.1250,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,None,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,PL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,857,349,0.4072,1,0.0029,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,PT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1469,498,0.3390,1,0.0020,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,RO,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,RO,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,10998,4888,0.4444,18,0.0037,36,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,4,4,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,RU,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,SA,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,SE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,SK,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,749,340,0.4539,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,UA,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,17,5,0.2941,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-22,US,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,5,1,0.2000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,AR,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,AT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,BE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,BR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,CH,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,CZ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,397,159,0.4005,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,DE,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,ES,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,GR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,229,63,0.2751,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,GT,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,HR,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,590,262,0.4441,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,HU,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1549,642,0.4145,2,0.0031,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,IQ,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,IT,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,IT,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,MD,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
2025-11-23,NL,None,moloco_int,OMA15_6w7b3SzH_lemon_EU_EUchicken_CheckYouFerma,7,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report,,,
